county_fips,County,population,num_uninsured,num_insured,pct_uninsured,pct_uninsured_moe,year
00067,Sacramento,290689,70201,220487,24.2,1.7,2009
00067,Sacramento,795255,167455,627799,21.1,0.9,2009
00067,Sacramento,616252,114688,501563,18.6,1.0,2009
00067,Sacramento,445841,70061,375781,15.7,1.1,2009
00067,Sacramento,265547,74141,191406,27.9,1.8,2009
00067,Sacramento,141538,39956,101582,28.2,2.6,2009
00067,Sacramento,394217,97607,296611,24.8,1.4,2009
00067,Sacramento,621166,80515,540651,13.0,0.9,2009
00067,Sacramento,212148,61015,151132,28.8,2.0,2009
00067,Sacramento,271569,54686,216882,20.1,1.6,2009
00067,Sacramento,219228,45628,173600,20.8,1.8,2009
00067,Sacramento,131168,53854,77314,41.1,2.9,2009
00067,Sacramento,432732,103020,329713,23.8,1.3,2009
00067,Sacramento,530152,147326,382826,27.8,1.3,2009
00067,Sacramento,182761,61472,121289,33.6,2.4,2009
00067,Sacramento,166546,65489,101057,39.3,2.5,2009
00067,Sacramento,275070,93105,181964,33.8,1.9,2009
00067,Sacramento,878574,173080,705493,19.7,0.9,2009
00067,Sacramento,401037,69848,331189,17.4,1.2,2009
00067,Sacramento,149151,30246,118905,20.3,2.2,2009
00069,San Benito,6323,2381,3943,37.6,5.3,2009
00069,San Benito,3296,1412,1884,42.8,7.6,2009
00069,San Benito,9733,2947,6787,30.3,3.9,2009
00069,San Benito,17934,2844,15090,15.9,1.7,2009
00069,San Benito,3888,1526,2362,39.3,4.8,2009
00069,San Benito,4983,1811,3173,36.3,4.1,2009
00069,San Benito,2368,999,1369,42.2,6.1,2009
00069,San Benito,8504,2373,6131,27.9,2.9,2009
00069,San Benito,9026,1476,7550,16.4,2.4,2009
00069,San Benito,1878,759,1119,40.4,6.5,2009
00069,San Benito,2419,906,1514,37.4,5.7,2009
00069,San Benito,5077,2049,3029,40.3,6.1,2009
00069,San Benito,4177,1207,2970,28.9,3.9,2009
00069,San Benito,8908,1368,7541,15.4,2.4,2009
00069,San Benito,2010,767,1242,38.2,6.7,2009
00069,San Benito,2564,905,1659,35.3,5.8,2009
00069,San Benito,1249,512,737,41.0,8.6,2009
00069,San Benito,4327,1166,3161,26.9,4.1,2009
00069,San Benito,16512,1840,14673,11.1,2.2,2009
00069,San Benito,6772,1187,5584,17.5,4.3,2009
00069,San Benito,8320,1376,6944,16.5,3.7,2009
00069,San Benito,4333,791,3542,18.3,5.4,2009
00069,San Benito,11980,1682,10298,14.0,2.8,2009
00069,San Benito,1119,487,632,43.5,8.5,2009
00069,San Benito,16505,3347,13159,20.3,2.6,2009
00069,San Benito,9707,3636,6070,37.5,4.1,2009
00069,San Benito,2869,1486,1383,51.8,7.8,2009
00069,San Benito,16322,5473,10849,33.5,3.1,2009
00069,San Benito,20314,6413,13900,31.6,2.7,2009
00069,San Benito,10300,3618,6682,35.1,3.9,2009
00069,San Benito,30830,8101,22729,26.3,2.1,2009
00069,San Benito,25392,5139,20253,20.2,2.1,2009
00069,San Benito,8042,2887,5155,35.9,4.4,2009
00069,San Benito,10077,3411,6665,33.9,3.9,2009
00069,San Benito,4955,1851,3104,37.4,5.6,2009
00069,San Benito,15481,4389,11092,28.4,2.9,2009
00069,San Benito,24146,4181,19965,17.3,2.0,2009
00069,San Benito,8280,2586,5694,31.2,4.3,2009
00069,San Benito,49538,9319,40219,18.8,1.5,2009
00069,San Benito,5345,1768,3578,33.1,5.5,2009
00069,San Benito,15349,3712,11637,24.2,2.8,2009
00069,San Benito,33859,7662,26198,22.6,1.9,2009
00069,San Benito,9884,4398,5486,44.5,4.4,2009
00069,San Benito,12411,5170,7241,41.7,3.9,2009
00069,San Benito,6165,2898,3266,47.0,5.6,2009
00069,San Benito,19440,6583,12857,33.9,2.9,2009
00069,San Benito,17354,4315,13039,24.9,2.8,2009
00069,San Benito,4806,2349,2457,48.9,6.1,2009
00069,San Benito,6088,2790,3298,45.8,5.4,2009
00069,San Benito,10237,3002,7235,29.3,3.8,2009
00071,San Bernardino,84802,35216,49585,41.5,3.6,2009
00071,San Bernardino,289815,65675,224140,22.7,1.6,2009
00071,San Bernardino,348488,108802,239686,31.2,1.6,2009
00071,San Bernardino,114419,47210,67209,41.3,3.1,2009
00071,San Bernardino,151476,59221,92256,39.1,3.1,2009
00071,San Bernardino,180445,71056,109390,39.4,2.5,2009
00071,San Bernardino,591925,126199,465726,21.3,1.1,2009
00071,San Bernardino,406273,127812,278462,31.5,1.7,2009
00071,San Bernardino,108490,42513,65976,39.2,3.1,2009
00071,San Bernardino,228854,85083,143772,37.2,2.1,2009
00071,San Bernardino,52815,23051,29764,43.6,4.6,2009
00071,San Bernardino,61605,24159,37445,39.2,4.2,2009
00071,San Bernardino,302110,60524,241586,20.0,1.5,2009
00071,San Bernardino,95644,35839,59804,37.5,3.3,2009
00071,San Bernardino,120365,42569,77795,35.4,2.9,2009
00071,San Bernardino,180514,53301,127213,29.5,2.2,2009
00071,San Bernardino,623120,67643,555477,10.9,1.3,2009
00071,San Bernardino,311994,44415,267579,14.2,2.1,2009
00071,San Bernardino,375331,52074,323257,13.9,1.9,2009
00071,San Bernardino,214891,30329,184562,14.1,2.5,2009
00071,San Bernardino,496599,62722,433876,12.6,1.5,2009
00071,San Bernardino,281939,102462,179477,36.3,2.2,2009
00071,San Bernardino,167974,55501,112473,33.0,2.3,2009
00071,San Bernardino,227720,86755,140965,38.1,2.4,2009
00071,San Bernardino,608917,146034,462883,24.0,1.3,2009
00071,San Bernardino,1797495,386929,1410567,21.5,0.8,2009
00071,San Bernardino,387252,153215,234037,39.6,1.8,2009
00071,San Bernardino,729397,224904,504493,30.8,1.4,2009
00071,San Bernardino,898014,267351,630662,29.8,1.2,2009
00071,San Bernardino,485731,151103,334629,31.1,1.8,2009
00071,San Bernardino,1264906,337477,927429,26.7,1.0,2009
00071,San Bernardino,901674,212298,689375,23.5,1.1,2009
00071,San Bernardino,356023,118648,237375,33.3,2.0,2009
00071,San Bernardino,231854,78154,153701,33.7,2.6,2009
00071,San Bernardino,629697,182927,446770,29.0,1.4,2009
00071,San Bernardino,895822,174630,721191,19.5,1.0,2009
00071,San Bernardino,373373,106255,267118,28.5,1.9,2009
00071,San Bernardino,441536,142297,299239,32.2,1.8,2009
00071,San Bernardino,253877,72949,180928,28.7,2.4,2009
00071,San Bernardino,456478,125055,331424,27.4,1.7,2009
00071,San Bernardino,258708,117507,141201,45.4,2.4,2009
00071,San Bernardino,204008,97547,106462,47.8,2.7,2009
00071,San Bernardino,599695,180303,419392,30.1,1.4,2009
00071,San Bernardino,793525,281027,512499,35.4,1.3,2009
00071,San Bernardino,128845,64097,64748,49.7,3.4,2009
00071,San Bernardino,540648,219969,320678,40.7,1.6,2009
00071,San Bernardino,431729,184302,247427,42.7,1.8,2009
00071,San Bernardino,1208612,326338,882274,27.0,1.0,2009
00071,San Bernardino,635209,154550,480659,24.3,1.3,2009
00071,San Bernardino,280321,123318,157003,44.0,2.3,2009
00073,San Diego,100857,43901,56956,43.5,3.2,2009
00073,San Diego,349308,129962,219346,37.2,1.9,2009
00073,San Diego,180020,72690,107331,40.4,2.8,2009
00073,San Diego,543076,165847,377229,30.5,1.5,2009
00073,San Diego,952714,166330,786384,17.5,0.8,2009
00073,San Diego,212424,85631,126793,40.3,2.2,2009
00073,San Diego,276093,104505,171588,37.9,1.9,2009
00073,San Diego,133426,55619,77807,41.7,2.9,2009
00073,San Diego,456983,138545,318438,30.3,1.4,2009
00073,San Diego,470182,87943,382238,18.7,1.2,2009
00073,San Diego,132411,53799,78612,40.6,2.8,2009
00073,San Diego,277191,109153,168038,39.4,2.2,2009
00073,San Diego,222174,71943,150231,32.4,2.0,2009
00073,San Diego,482532,78386,404146,16.2,1.1,2009
00073,San Diego,111568,41730,69837,37.4,3.0,2009
00073,San Diego,143682,50706,92976,35.3,2.6,2009
00073,San Diego,70928,27160,43768,38.3,3.9,2009
00073,San Diego,234809,66602,168206,28.4,1.9,2009
00073,San Diego,771969,83749,688220,10.8,1.1,2009
00073,San Diego,300707,53866,246840,17.9,2.3,2009
00073,San Diego,371790,63222,308568,17.0,2.0,2009
00073,San Diego,195552,35933,159619,18.4,2.9,2009
00073,San Diego,523376,76166,447211,14.6,1.6,2009
00073,San Diego,62498,28458,34039,45.5,4.2,2009
00073,San Diego,954555,191483,763072,20.1,1.0,2009
00073,San Diego,522469,192442,330027,36.8,1.6,2009
00073,San Diego,155145,74481,80664,48.0,3.1,2009
00073,San Diego,2646739,496927,2149812,18.8,0.6,2009
00073,San Diego,814454,275394,539060,33.8,1.4,2009
00073,San Diego,1028299,330898,697400,32.2,1.2,2009
00073,San Diego,520596,179226,341370,34.4,1.7,2009
00073,San Diego,1562734,426072,1136661,27.3,0.9,2009
00073,San Diego,1334249,268311,1065938,20.1,0.9,2009
00073,San Diego,507154,172354,334800,34.0,1.7,2009
00073,San Diego,249452,89949,159502,36.1,2.5,2009
00073,San Diego,778386,226222,552164,29.1,1.3,2009
00073,San Diego,1312490,228617,1083873,17.4,0.8,2009
00073,San Diego,416071,133667,282405,32.1,1.9,2009
00073,San Diego,398383,141728,256655,35.6,2.0,2009
00073,San Diego,271144,89276,181868,32.9,2.4,2009
00073,San Diego,521145,158544,362600,30.4,1.6,2009
00073,San Diego,251614,117923,133692,46.9,2.4,2009
00073,San Diego,959151,231153,727998,24.1,1.0,2009
00073,San Diego,1065545,358290,707256,33.6,1.1,2009
00073,San Diego,335165,147171,187994,43.9,2.1,2009
00073,San Diego,326152,144353,181799,44.3,2.1,2009
00073,San Diego,528805,227076,301729,42.9,1.6,2009
00073,San Diego,1913706,422636,1491070,22.1,0.7,2009
00073,San Diego,784348,199851,584497,25.5,1.2,2009
00073,San Diego,675459,274315,401144,40.6,1.4,2009
00075,San Francisco,29406,9422,19983,32.0,3.9,2009
00075,San Francisco,84056,25889,58167,30.8,2.9,2009
00075,San Francisco,43570,13968,29602,32.1,4.2,2009
00075,San Francisco,133945,33851,100094,25.3,2.1,2009
00075,San Francisco,269429,36166,233263,13.4,1.0,2009
00075,San Francisco,55696,17787,37908,31.9,2.9,2009
00075,San Francisco,72352,21996,50357,30.4,2.5,2009
00075,San Francisco,35413,11117,24296,31.4,3.7,2009
00075,San Francisco,119936,29890,90046,24.9,1.8,2009
00075,San Francisco,142999,19340,123659,13.5,1.4,2009
00075,San Francisco,38136,11628,26509,30.5,3.4,2009
00075,San Francisco,71635,8544,63091,11.9,2.0,2009
00075,San Francisco,63051,15826,47225,25.1,2.4,2009
00075,San Francisco,126430,16826,109604,13.3,1.5,2009
00075,San Francisco,26290,8365,17925,31.8,4.1,2009
00075,San Francisco,34216,10368,23848,30.3,3.6,2009
00075,San Francisco,16380,5100,11280,31.1,5.3,2009
00075,San Francisco,56885,14064,42821,24.7,2.6,2009
00075,San Francisco,125159,9409,115750,7.5,1.2,2009
00075,San Francisco,37198,5940,31259,16.0,3.2,2009
00075,San Francisco,47388,7041,40347,14.9,2.7,2009
00075,San Francisco,23803,3932,19872,16.5,4.1,2009
00075,San Francisco,66296,21474,44822,32.4,3.4,2009
00075,San Francisco,19032,6016,13016,31.6,4.9,2009
00075,San Francisco,280220,40922,239299,14.6,1.3,2009
00075,San Francisco,138862,43338,95524,31.2,2.3,2009
00075,San Francisco,41996,16438,25558,39.1,4.4,2009
00075,San Francisco,167146,52830,114315,31.6,2.1,2009
00075,San Francisco,213536,64026,149510,30.0,1.8,2009
00075,San Francisco,107995,34075,73920,31.6,2.6,2009
00075,San Francisco,340817,84992,255825,24.9,1.3,2009
00075,San Francisco,364540,59474,305066,16.3,1.2,2009
00075,San Francisco,83034,28781,54253,34.7,3.0,2009
00075,San Francisco,106955,35113,71842,32.8,2.6,2009
00075,San Francisco,52878,18389,34489,34.8,3.7,2009
00075,San Francisco,173228,47479,125749,27.4,1.9,2009
00075,San Francisco,338810,44925,293885,13.3,1.1,2009
00075,San Francisco,84112,24049,60063,28.6,2.8,2009
00075,San Francisco,703350,104399,598951,14.8,0.8,2009
00075,San Francisco,55117,15686,39431,28.5,3.5,2009
00075,San Francisco,167589,37513,130076,22.4,1.8,2009
00075,San Francisco,583769,95858,487911,16.4,0.9,2009
00075,San Francisco,131950,47326,84624,35.9,2.5,2009
00075,San Francisco,168731,57560,111171,34.1,2.1,2009
00075,San Francisco,85566,30406,55160,35.5,3.1,2009
00075,San Francisco,272807,77189,195619,28.3,1.6,2009
00075,San Francisco,303549,54936,248613,18.1,1.4,2009
00075,San Francisco,65654,25852,39802,39.4,3.5,2009
00075,San Francisco,84675,31671,53004,37.4,3.0,2009
00075,San Francisco,106581,28913,77668,27.1,2.4,2009
00077,San Joaquin,28254,11412,16842,40.4,4.8,2009
00077,San Joaquin,98919,20132,78786,20.4,2.0,2009
00077,San Joaquin,116330,32777,83553,28.2,2.0,2009
00077,San Joaquin,38948,14849,24099,38.1,4.0,2009
00077,San Joaquin,50104,17646,32457,35.2,4.1,2009
00077,San Joaquin,60189,21839,38350,36.3,3.2,2009
00077,San Joaquin,201382,37420,163962,18.6,1.4,2009
00077,San Joaquin,133165,37548,95617,28.2,2.3,2009
00077,San Joaquin,35797,13573,22224,37.9,4.1,2009
00077,San Joaquin,75395,25800,49595,34.2,2.8,2009
00077,San Joaquin,18063,7746,10317,42.9,6.1,2009
00077,San Joaquin,20884,7103,13782,34.0,5.4,2009
00077,San Joaquin,102463,17288,85176,16.9,1.8,2009
00077,San Joaquin,31936,10427,21509,32.7,4.2,2009
00077,San Joaquin,39598,12227,27371,30.9,3.7,2009
00077,San Joaquin,60412,15354,45058,25.4,2.7,2009
00077,San Joaquin,210132,18445,191687,8.8,1.3,2009
00077,San Joaquin,101940,11249,90691,11.0,2.2,2009
00077,San Joaquin,122291,13381,108910,10.9,2.0,2009
00077,San Joaquin,70629,7376,63252,10.4,2.6,2009
00077,San Joaquin,166269,16924,149345,10.2,1.6,2009
00077,San Joaquin,90680,29873,60807,32.9,2.9,2009
00077,San Joaquin,55918,17423,38495,31.2,3.0,2009
00077,San Joaquin,74338,25596,48742,34.4,3.3,2009
00077,San Joaquin,198618,42128,156490,21.2,1.7,2009
00077,San Joaquin,129067,48095,80971,37.3,2.5,2009
00077,San Joaquin,238960,65616,173344,27.5,1.7,2009
00077,San Joaquin,291454,77722,213732,26.7,1.5,2009
00077,San Joaquin,160734,43910,116824,27.3,2.1,2009
00077,San Joaquin,420256,100701,319555,24.0,1.2,2009
00077,San Joaquin,302945,64775,238171,21.4,1.4,2009
00077,San Joaquin,116438,35081,81356,30.1,2.5,2009
00077,San Joaquin,143775,42084,101691,29.3,2.2,2009
00077,San Joaquin,76462,22933,53529,30.0,3.2,2009
00077,San Joaquin,209635,55884,153751,26.7,1.8,2009
00077,San Joaquin,295609,49971,245638,16.9,1.3,2009
00077,San Joaquin,122522,30535,91987,24.9,2.3,2009
00077,San Joaquin,598554,114746,483808,19.2,0.9,2009
00077,San Joaquin,84272,20977,63295,24.9,2.9,2009
00077,San Joaquin,210621,44817,165804,21.3,1.6,2009
00077,San Joaquin,399195,98378,300818,24.6,1.3,2009
00077,San Joaquin,141456,55483,85973,39.2,2.5,2009
00077,San Joaquin,174797,65739,109058,37.6,2.2,2009
00077,San Joaquin,93108,37266,55842,40.0,3.1,2009
00077,San Joaquin,262232,85643,176588,32.7,1.7,2009
00077,San Joaquin,200578,56250,144327,28.0,1.9,2009
00077,San Joaquin,67118,29886,37232,44.5,3.7,2009
00077,San Joaquin,84117,35866,48251,42.6,3.2,2009
00077,San Joaquin,43004,19619,23385,45.6,4.7,2009
00077,San Joaquin,147680,35638,112041,24.1,2.1,2009
00079,San Luis Obispo,42286,6548,35738,15.5,1.9,2009
00079,San Luis Obispo,39873,10175,29698,25.5,2.2,2009
00079,San Luis Obispo,9991,3799,6193,38.0,5.1,2009
00079,San Luis Obispo,22047,7412,14636,33.6,3.3,2009
00079,San Luis Obispo,29934,9551,20383,31.9,4.1,2009
00079,San Luis Obispo,87111,12533,74578,14.4,1.3,2009
00079,San Luis Obispo,46763,12293,34470,26.3,3.0,2009
00079,San Luis Obispo,15697,5248,10449,33.4,5.8,2009
00079,San Luis Obispo,7648,2949,4700,38.6,5.8,2009
00079,San Luis Obispo,16542,6007,10535,36.3,3.9,2009
00079,San Luis Obispo,10272,3677,6595,35.8,4.9,2009
00079,San Luis Obispo,5414,1956,3458,36.1,6.9,2009
00079,San Luis Obispo,18732,5167,13564,27.6,3.3,2009
00079,San Luis Obispo,44825,5986,38840,13.4,1.8,2009
00079,San Luis Obispo,8894,3059,5835,34.4,5.3,2009
00079,San Luis Obispo,11775,3734,8041,31.7,4.5,2009
00079,San Luis Obispo,21141,5007,16134,23.7,3.0,2009
00079,San Luis Obispo,53426,4765,48661,8.9,1.6,2009
00079,San Luis Obispo,19143,2973,16169,15.5,3.7,2009
00079,San Luis Obispo,24175,3490,20685,14.4,3.2,2009
00079,San Luis Obispo,12075,1977,10098,16.4,4.8,2009
00079,San Luis Obispo,36387,4339,32048,11.9,2.3,2009
00079,San Luis Obispo,23990,8021,15969,33.4,4.7,2009
00079,San Luis Obispo,4577,1842,2735,40.3,7.5,2009
00079,San Luis Obispo,81171,14419,66752,17.8,2.0,2009
00079,San Luis Obispo,46404,15174,31231,32.7,3.1,2009
00079,San Luis Obispo,15423,6020,9403,39.0,5.9,2009
00079,San Luis Obispo,213754,37001,176754,17.3,1.2,2009
00079,San Luis Obispo,65067,19903,45164,30.6,2.6,2009
00079,San Luis Obispo,81643,23836,57807,29.2,2.3,2009
00079,San Luis Obispo,42141,12943,29198,30.7,3.3,2009
00079,San Luis Obispo,126821,31228,95593,24.6,1.7,2009
00079,San Luis Obispo,108431,20570,87862,19.0,1.7,2009
00079,San Luis Obispo,40816,12800,28016,31.4,3.3,2009
00079,San Luis Obispo,20997,6853,14144,32.6,4.7,2009
00079,San Luis Obispo,63493,17083,46410,26.9,2.4,2009
00079,San Luis Obispo,105323,16431,88892,15.6,1.6,2009
00079,San Luis Obispo,32640,9293,23348,28.5,3.7,2009
00079,San Luis Obispo,32427,10610,21816,32.7,3.7,2009
00079,San Luis Obispo,21144,6090,15054,28.8,4.6,2009
00079,San Luis Obispo,40827,11036,29791,27.0,3.2,2009
00079,San Luis Obispo,23476,9322,14154,39.7,4.7,2009
00079,San Luis Obispo,83274,18458,64815,22.2,2.1,2009
00079,San Luis Obispo,93167,27466,65701,29.5,2.2,2009
00079,San Luis Obispo,31120,11268,19852,36.2,4.2,2009
00079,San Luis Obispo,29407,11268,18138,38.3,4.2,2009
00079,San Luis Obispo,47466,17343,30123,36.5,3.4,2009
00079,San Luis Obispo,164445,32877,131568,20.0,1.5,2009
00079,San Luis Obispo,63328,14145,49183,22.3,2.4,2009
00079,San Luis Obispo,59341,20819,38522,35.1,3.0,2009
00081,San Mateo,14194,5883,8310,41.4,5.1,2009
00081,San Mateo,50100,17517,32583,35.0,3.5,2009
00081,San Mateo,22978,8622,14356,37.5,5.4,2009
00081,San Mateo,91555,24859,66696,27.2,2.4,2009
00081,San Mateo,252450,28344,224106,11.2,0.9,2009
00081,San Mateo,29981,11383,18598,38.0,3.5,2009
00081,San Mateo,41090,14530,26559,35.4,2.9,2009
00081,San Mateo,17742,6844,10899,38.6,4.6,2009
00081,San Mateo,83494,21937,61557,26.3,1.9,2009
00081,San Mateo,123516,14538,108978,11.8,1.3,2009
00081,San Mateo,19503,7462,12041,38.3,4.3,2009
00081,San Mateo,80315,8123,72192,10.1,1.6,2009
00081,San Mateo,40166,11229,28937,28.0,2.8,2009
00081,San Mateo,128934,13807,115128,10.7,1.3,2009
00081,San Mateo,15787,5500,10287,34.8,4.7,2009
00081,San Mateo,21587,7069,14519,32.7,4.0,2009
00081,San Mateo,9301,3221,6081,34.6,6.2,2009
00081,San Mateo,43328,10708,32620,24.7,2.7,2009
00081,San Mateo,170691,9514,161177,5.6,0.9,2009
00081,San Mateo,35241,4832,30409,13.7,2.8,2009
00081,San Mateo,47658,6125,41532,12.9,2.3,2009
00081,San Mateo,20632,2763,17869,13.4,3.5,2009
00081,San Mateo,37323,13927,23396,37.3,4.2,2009
00081,San Mateo,8441,3623,4818,42.9,6.6,2009
00081,San Mateo,91130,31778,59352,34.9,2.6,2009
00081,San Mateo,98320,38947,59373,39.6,2.6,2009
00081,San Mateo,21292,10209,11083,47.9,5.6,2009
00081,San Mateo,231435,31548,199887,13.6,1.2,2009
00081,San Mateo,628206,81449,546757,13.0,0.7,2009
00081,San Mateo,106622,35383,71239,33.2,2.3,2009
00081,San Mateo,143537,44586,98951,31.1,2.0,2009
00081,San Mateo,63856,21471,42385,33.6,3.0,2009
00081,San Mateo,258893,64007,194886,24.7,1.4,2009
00081,San Mateo,317205,46193,271011,14.6,1.1,2009
00081,San Mateo,72055,24637,47417,34.2,2.8,2009
00081,San Mateo,31398,11675,19723,37.2,4.4,2009
00081,San Mateo,130479,35929,94550,27.5,2.0,2009
00081,San Mateo,311001,35255,275746,11.3,0.9,2009
00081,San Mateo,53494,19501,33993,36.5,3.3,2009
00081,San Mateo,71482,19949,51533,27.9,2.7,2009
00081,San Mateo,48220,21430,26790,44.4,3.7,2009
00081,San Mateo,53128,15882,37246,29.9,3.2,2009
00081,San Mateo,234375,41339,193035,17.6,1.4,2009
00081,San Mateo,182685,56637,126048,31.0,1.8,2009
00081,San Mateo,44271,18831,25440,42.5,3.9,2009
00081,San Mateo,35769,16930,18839,47.3,4.4,2009
00081,San Mateo,73092,30857,42236,42.2,3.0,2009
00081,San Mateo,465810,72887,392923,15.6,0.9,2009
00081,San Mateo,128414,28078,100336,21.9,1.8,2009
00081,San Mateo,32458,9796,22661,30.2,4.1,2009
00083,Santa Barbara,13408,5508,7901,41.1,5.1,2009
00083,Santa Barbara,27642,8717,18925,31.5,4.5,2009
00083,Santa Barbara,73983,19963,54020,27.0,2.5,2009
00083,Santa Barbara,117969,20549,97419,17.4,1.4,2009
00083,Santa Barbara,27578,10673,16905,38.7,3.6,2009
00083,Santa Barbara,35706,13011,22695,36.4,3.1,2009
00083,Santa Barbara,17029,6780,10249,39.8,4.6,2009
00083,Santa Barbara,58249,17151,41098,29.4,2.3,2009
00083,Santa Barbara,58596,11006,47590,18.8,2.0,2009
00083,Santa Barbara,50605,15798,34808,31.2,3.3,2009
00083,Santa Barbara,17487,6764,10722,38.7,4.5,2009
00083,Santa Barbara,30647,4279,26368,14.0,3.5,2009
00083,Santa Barbara,28636,9031,19604,31.5,3.3,2009
00083,Santa Barbara,59373,9543,49829,16.1,1.9,2009
00083,Santa Barbara,14170,5166,9004,36.5,5.0,2009
00083,Santa Barbara,18220,6247,11973,34.3,4.3,2009
00083,Santa Barbara,8938,3360,5578,37.6,6.3,2009
00083,Santa Barbara,29613,8120,21494,27.4,3.1,2009
00083,Santa Barbara,101943,11007,90936,10.8,1.7,2009
00083,Santa Barbara,46050,6667,39383,14.5,2.9,2009
00083,Santa Barbara,55685,7916,47769,14.2,2.6,2009
00083,Santa Barbara,41272,13289,27983,32.2,3.6,2009
00083,Santa Barbara,75229,9907,65322,13.2,2.1,2009
00083,Santa Barbara,8092,3421,4671,42.3,6.6,2009
00083,Santa Barbara,119296,22833,96462,19.1,1.8,2009
00083,Santa Barbara,52161,19470,32691,37.3,3.5,2009
00083,Santa Barbara,24519,10753,13766,43.9,5.4,2009
00083,Santa Barbara,338928,65520,273408,19.3,1.1,2009
00083,Santa Barbara,123492,36440,87052,29.5,2.1,2009
00083,Santa Barbara,152071,43778,108292,28.8,1.8,2009
00083,Santa Barbara,80592,23157,57435,28.7,2.6,2009
00083,Santa Barbara,218547,56368,162179,25.8,1.5,2009
00083,Santa Barbara,74395,27869,46526,37.5,2.9,2009
00083,Santa Barbara,60893,20156,40737,33.1,3.1,2009
00083,Santa Barbara,75962,24503,51459,32.3,2.7,2009
00083,Santa Barbara,38935,12503,26432,32.1,3.9,2009
00083,Santa Barbara,110213,32142,78071,29.2,2.1,2009
00083,Santa Barbara,165705,27486,138219,16.6,1.4,2009
00083,Santa Barbara,173223,38034,135189,22.0,1.6,2009
00083,Santa Barbara,76109,19276,56833,25.3,2.5,2009
00083,Santa Barbara,41657,10654,31003,25.6,3.4,2009
00083,Santa Barbara,108334,24226,84108,22.4,2.0,2009
00083,Santa Barbara,243976,56090,187886,23.0,1.4,2009
00083,Santa Barbara,80634,30662,49972,38.0,2.8,2009
00083,Santa Barbara,100211,36925,63286,36.8,2.5,2009
00083,Santa Barbara,148378,47832,100546,32.2,1.9,2009
00083,Santa Barbara,124681,33257,91424,26.7,2.0,2009
00083,Santa Barbara,39362,17373,21990,44.1,4.2,2009
00083,Santa Barbara,49606,21127,28479,42.6,3.7,2009
00083,Santa Barbara,62598,16284,46315,26.0,2.8,2009
00085,Santa Clara,294326,40260,254066,13.7,1.2,2009
00085,Santa Clara,204071,54731,149339,26.8,1.6,2009
00085,Santa Clara,52064,17316,34748,33.3,3.4,2009
00085,Santa Clara,114276,37437,76838,32.8,2.3,2009
00085,Santa Clara,41628,15696,25932,37.7,3.9,2009
00085,Santa Clara,577207,72353,504854,12.5,0.8,2009
00085,Santa Clara,234310,63480,170830,27.1,1.8,2009
00085,Santa Clara,70802,22681,48121,32.0,3.7,2009
00085,Santa Clara,141837,45578,96259,32.1,2.5,2009
00085,Santa Clara,84969,29090,55878,34.2,2.7,2009
00085,Santa Clara,230658,24601,206057,10.7,1.4,2009
00085,Santa Clara,109689,36533,73156,33.3,2.9,2009
00085,Santa Clara,25305,9432,15873,37.3,5.1,2009
00085,Santa Clara,102254,29914,72340,29.3,2.4,2009
00085,Santa Clara,282881,32093,250788,11.3,1.1,2009
00085,Santa Clara,43340,13394,29946,30.9,3.6,2009
00085,Santa Clara,57856,17198,40658,29.7,3.1,2009
00085,Santa Clara,26759,7884,18875,29.5,4.5,2009
