Year,County,Violent Crimes,Homicide,Rape (Forcible Rape prior to 2014),Rape,Attempted Rape,Robbery,Weapon,Firearm,Knife or Cutting Instrument,Other Weapon,Strong-Arm,Location,Highway,Commercial,Gas Station,Convenience Store,Residence,Bank,Miscellaneous,Aggravated Assault,Weapon.1,Firearm.1,Knife or Cutting Instrument.1,Other Weapon.1,Hands  Fists  Feet,Property Crimes,Burglary,Means of Entry,Forcible Entry,No Force,Location / Time,Residence.1,Night,Day,Unknown,Non-Residence,Night.1,Day.1,Unknown.1,Motor Vehicle Theft,Automotive,Trucks and Buses,Other,Larceny-Theft,Type,Pocket-Picking,Purse-Snatching,Shoplifting,From Motor Vehicle,Motor Vehicle Accessories,Bicycles,From Building,Coin Operated Machine,Other.1,Value,Over $400,Over $200,$200 through $400,$50 through $199,Under $50,Arson,Structural Property,Mobile Property,Other Property
1997,Placer,688,3.0,50,43.0,7.0,110,,33,9,11.0,57,,15,19,4.0,16.0,12.0,4.0,40,525,,22,39,227,237,"7,749","1,973",,959,"1,014",,"1,058",282,409,367,915,320,352,243,856,591,191,74,"4,920",,11,15,493,"1,593",421,363,613,35,"1,376",,"1,310",0,915,967,"1,728",48,18.0,3.0,27
1997,Plumas,80.0,0.0,7.0,6.0,1.0,6.0,,2.0,1.0,0.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,4.0,67.0,,4.0,11.0,28.0,24.0,750.0,248.0,,157.0,91.0,,115.0,19.0,16.0,80.0,133.0,35.0,3.0,95.0,31.0,21.0,3.0,7.0,471.0,,1.0,0.0,39.0,95.0,8.0,78.0,84.0,2.0,164.0,,130.0,0.0,77.0,114.0,150.0,10.0,7.0,0.0,3.0
1997,Riverside,"11,217",110.0,457.0,396.0,61.0,"2,388",,921,203.0,253.0,"1,011",,807,480.0,72.0,210.0,180.0,87.0,552.0,"8,262",,"1,347",820,"2,393","3,702","60,319","18,560",,"11,760","6,800",,"12,159","2,947","4,391","4,821","6,401","3,085","1,848","1,468","8,970","6,235","1,958",777,"32,789",,114.0,165.0,"5,879","9,727","2,536","1,892","2,076",248,"10,152",,"8,051",0,"4,975","6,917","12,846",500.0,104.0,87.0,309.0
1997,Sacramento,"8,938",87,437,367,70,"3,481",,"1,319",205,306,"1,651",,"1,330",677,73,126,494,79,702,"4,933",,"1,015",685,"2,223","1,010","73,798","15,632",,"11,702","3,930",,"11,545","3,468","6,429","1,648","4,087","2,034","1,435",618,"17,264","12,945","3,901",418,"40,902",,69,155,"7,417","15,538","5,214","1,662","5,801",156,"4,890",,"10,720",0,"5,992","7,173","17,017",396,224,91,81
1997,San Benito,196.0,1.0,21.0,18.0,3.0,23.0,,4.0,1.0,2.0,16.0,,6.0,0.0,2.0,3.0,7.0,0.0,5.0,151.0,,13.0,16.0,75.0,47.0,"1,447",514.0,,317.0,197.0,,251.0,49.0,78.0,124.0,263.0,91.0,42.0,130.0,119.0,62.0,46.0,11.0,814.0,,0.0,1.0,80.0,213.0,97.0,137.0,62.0,3.0,221.0,,236.0,0.0,194.0,136.0,248.0,9.0,4.0,1.0,4.0
1997,San Bernardino,"11,254",146,539,472,67,"3,939",,"1,707",366,267,"1,599",,"1,726",669,103,316,454,73,598,"6,630",,"1,505","1,118","2,866","1,141","71,660","20,655",,"15,467","5,188",,"13,819","2,579","4,633","6,607","6,836","2,268","1,433","3,135","14,165","9,896","3,493",776,"36,840",,146,271,"8,495","10,781","3,092","2,327","3,257",398,"8,073",,"9,477",0,"5,725","8,801","12,837",718,283,179,256
1997,San Diego,"18,006",125.0,882,626.0,256.0,"4,788",,"1,420",473,484.0,"2,411",,"2,329",963,88.0,157.0,390.0,187.0,674,"12,211",,"1,851","1,789","5,447","3,124","101,351","20,428",,"9,352","11,076",,"12,675","2,135","4,199","6,341","7,753","1,839","1,574","4,340","19,463","14,191","4,759",513,"61,460",,53,150,"8,888","22,945","3,498","3,743","11,327",160,"10,696",,"17,699",0,"12,084","13,825","17,852",554,279.0,184.0,91
1997,San Francisco,"8,608",59.0,236.0,177.0,59.0,"4,618",,"1,120",379,366.0,"2,753",,"2,430",415,67.0,126.0,203.0,158.0,"1,219","3,695",,373,496,"1,644","1,182","44,649","7,237",,"3,692","3,545",,"3,654","1,413","2,240",1,"3,583","2,150","1,397",36,"7,469","5,654","1,314",501,"29,943",,"1,179",317,"4,105","13,100",691,"1,091","4,857",156,"4,447",,980,0,586,453,"27,924",432,151.0,216.0,65
1997,San Joaquin,"4,105",73.0,215.0,154.0,61.0,"1,375",,392.0,140.0,98.0,745.0,,707,179.0,27.0,76.0,153.0,34.0,199.0,"2,442",,457,391.0,740,854,"29,693","6,264",,"4,064","2,200",,"3,915","1,055","1,474","1,386","2,349",944,628.0,777,"4,648","3,411",975,262.0,"18,781",,36.0,40.0,"2,940","6,466","1,679","1,525","1,743",874,"3,478",,"4,605",0,"2,884","4,206","7,086",328.0,105.0,113.0,110.0
1997,San Luis Obispo,908,5,106,96,10,90,,21,9,12,48,,7,6,2,7,5,4,59,707,,52,76,229,350,"6,226","1,523",,819,704,,677,158,183,336,846,330,173,343,319,198,70,51,"4,384",,6,26,769,"1,151",181,420,691,30,"1,110",,"1,042",0,793,"1,144","1,405",95,31,14,50
1997,San Mateo,"2,294",28,140,113,27,773,,216,49,49,459,,378,84,29,38,63,28,153,"1,353",,116,183,445,609,"20,435","3,030",,"1,564","1,466",,"1,739",409,865,465,"1,291",472,334,485,"2,557","2,077",366,114,"14,848",,166,284,"2,393","4,751","1,590",899,"1,969",99,"2,697",,"4,381",0,"2,730","3,395","4,342",122,39,55,28
1997,Santa Barbara,"1,756",10.0,127,96.0,31.0,295,,81,43,37.0,134,,84,48,13.0,16.0,17.0,17.0,100,"1,324",,80,151,420,673,"12,572","3,543",,"2,034","1,509",,"1,811",340,609,862,"1,732",339,365,"1,028",684,508,117,59,"8,345",,29,32,"1,108","2,066",794,"1,203","1,167",62,"1,884",,"1,985",0,"1,713","2,097","2,550",80,23.0,23.0,34
1997,Santa Clara,"9,307",62,539,437,102,"1,438",,467,152,123,696,,565,243,35,70,125,95,305,"7,268",,458,704,"2,725","3,381","51,216","8,763",,"6,300","2,463",,"5,152","1,175","2,829","1,148","3,611","1,524",918,"1,169","5,878","4,217","1,319",342,"36,575",,84,232,"6,287","7,952","8,390","2,958","6,731",153,"3,788",,"9,293",0,"6,999","9,898","10,385",294,120,58,116
1997,Santa Cruz,"1,613",4.0,72.0,62.0,10.0,250,,62.0,28.0,42.0,118.0,,72,34.0,4.0,12.0,18.0,15.0,95.0,"1,287",,67,163.0,537,520,"10,577","1,931",,"1,028",903,,"1,304",321,680,303,627,300,217.0,110,752,486,167,99.0,"7,894",,83.0,99.0,"1,162","3,117",469,720,866,29,"1,349",,"2,127",0,"1,487","1,617","2,663",95.0,41.0,28.0,26.0
1997,Shasta,"1,296",7.0,77.0,68.0,9.0,143.0,,39.0,15.0,15.0,74.0,,40.0,32.0,10.0,16.0,22.0,9.0,14.0,"1,069",,110.0,143.0,379.0,437.0,"7,063","2,103",,"1,289",814.0,,"1,204",276.0,284.0,644.0,899,494.0,114.0,291.0,549,335.0,144.0,70.0,"4,411",,6.0,5.0,917,"1,344",468.0,416.0,626.0,9.0,620,,"1,038",0.0,646.0,965,"1,762",97.0,33.0,11.0,53.0
1997,Sierra,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,3.0,2.0,0.0,0.0,85.0,34.0,,21.0,13.0,,22.0,3.0,2.0,17.0,12.0,2.0,3.0,7.0,6.0,4.0,1.0,1.0,45.0,,0.0,0.0,0.0,9.0,3.0,2.0,13.0,0.0,18.0,,14.0,0.0,14.0,8.0,9.0,0.0,0.0,0.0,0.0
1997,Siskiyou,104.0,0.0,6.0,5.0,1.0,8.0,,1.0,0.0,0.0,7.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,,8.0,12.0,49.0,21.0,"1,324",356.0,,212.0,144.0,,234.0,64.0,51.0,119.0,122.0,84.0,7.0,31.0,68.0,37.0,20.0,11.0,900,,1.0,0.0,172.0,162.0,53.0,69.0,92.0,7.0,344.0,,185.0,0.0,153.0,233.0,329.0,6.0,6.0,0.0,0.0
1997,Solano,"3,176",12,143,121,22,788,,266,40,58,424,,401,155,11,30,94,12,85,"2,233",,147,182,773,"1,131","17,383","4,267",,"3,282",985,,"2,709",572,"1,203",934,"1,558",605,235,718,"2,038","1,514",385,139,"11,078",,27,37,"1,692","4,144",853,854,"1,091",108,"2,272",,"2,613",0,"1,724","2,503","4,238",168,73,38,57
1997,Sonoma,"1,739",13,165,142,23,326,,65,40,35,186,,159,42,15,18,31,12,49,"1,235",,102,196,539,398,"17,215","3,984",,"2,059","1,925",,"2,227",441,882,904,"1,757",652,333,772,"1,059",667,278,114,"12,172",,28,17,"1,819","3,566","1,662","1,280","1,420",53,"2,327",,"2,833",0,"2,113","2,752","4,474",153,58,23,72
1997,Stanislaus,"3,500",29,143,116,27,668,,195,66,64,343,,228,85,10,73,97,11,164,"2,660",,350,282,989,"1,039","25,546","6,270",,"4,070","2,200",,"4,507","1,223","1,733","1,551","1,763",739,307,717,"3,874","2,487","1,171",216,"15,402",,17,31,"2,638","4,880","1,878","1,361",805,43,"3,749",,"3,328",0,"2,418","3,973","5,683",528,144,157,227
1997,Sutter,513,4.0,34,29.0,5.0,45,,11,2,6.0,26,,3,5,1.0,2.0,6.0,3.0,25,430,,11,31,110,278,"3,115",744,,350,394,,510,83,161,266,234,52,52,130,288,232,29,27,"2,083",,2,4,361,641,121,277,138,20,519,,706.0,0,368.0,429,580,13,3.0,4.0,6
1997,Tehama,315,1.0,12,9.0,3.0,19,,5,1,2.0,11,,0,0,1.0,1.0,4.0,0.0,13,283,,10,27,115,131,"2,441",616,,359,257,,362,73,156,133,254,55,87,112,164,86,50,28,"1,661",,0,5,202,624,34,215,200,7,374,,272.0,0,277.0,393,719,51,11.0,8.0,32
1997,Trinity,83.0,3.0,4.0,3.0,1.0,2.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,,4.0,5.0,24.0,41.0,391.0,184.0,,120.0,64.0,,99.0,19.0,23.0,57.0,85.0,26.0,8.0,51.0,34.0,16.0,8.0,10.0,173.0,,4.0,1.0,14.0,22.0,8.0,17.0,35.0,3.0,69.0,,43.0,0.0,34.0,46.0,50.0,2.0,2.0,0.0,0.0
1997,Tulare,"2,558",29.0,123.0,105.0,18.0,359,,120.0,39.0,27.0,173.0,,128,25.0,16.0,29.0,51.0,3.0,107.0,"2,047",,202,200.0,533,"1,112","15,112","3,594",,"2,406","1,188",,"2,426",576,837,"1,013","1,168",507,205.0,456,"2,353","1,664",493,196.0,"9,165",,31.0,162.0,"1,288","3,081",615,978,885,36,"2,089",,"1,959",0,"1,599","1,906","3,701",646.0,74.0,248.0,324.0
1997,Tuolumne,394.0,0.0,15.0,13.0,2.0,18.0,,5.0,0.0,3.0,10.0,,10.0,4.0,0.0,0.0,1.0,0.0,3.0,361.0,,7.0,22.0,103.0,229.0,"1,948",770.0,,511.0,259.0,,514.0,54.0,113.0,347.0,256.0,108.0,75.0,73.0,223.0,130.0,39.0,54.0,955,,0.0,3.0,111.0,213.0,27.0,30.0,95.0,10.0,466.0,,274.0,0.0,156.0,213.0,312.0,25.0,17.0,4.0,4.0
1997,Ventura,"2,583",25.0,183.0,160.0,23.0,862,,235,98,107.0,422,,360,122,22.0,54.0,71.0,30.0,203,"1,513",,190,246,677,400,"19,447","4,673",,"2,728","1,945",,"2,820",729,"1,192",899,"1,853",497,454,902,"2,111","1,440",478,193,"12,663",,22,49.0,"2,084","4,717","1,182","1,043","1,225",125,"2,216",,"3,369",0,"2,382","2,945","3,967",189,57.0,48.0,84
1997,Yolo,"1,022",7,40,33,7,143,,39,8,10,86,,33,8,6,16,17,10,53,832,,45,68,147,572,"6,289","1,230",,687,543,,611,213,202,196,619,280,122,217,760,577,111,72,"4,299",,9,14,620,"1,225",183,"1,156",463,8,621,,"1,013",0,823,"1,187","1,276",69,41,7,21
1997,Yuba,549.0,6.0,26.0,21.0,5.0,51.0,,9.0,7.0,11.0,24.0,,24.0,8.0,0.0,1.0,11.0,3.0,4.0,466.0,,37.0,57.0,198.0,174.0,"2,938",994,,529.0,465.0,,761.0,157.0,214.0,390.0,233.0,82.0,69.0,82.0,292.0,213.0,37.0,42.0,"1,652",,0.0,4.0,323.0,439.0,37.0,203.0,114.0,10.0,522.0,,408.0,0.0,298.0,395.0,551.0,27.0,12.0,5.0,10.0
1998,Alameda,"11,894",107.0,595.0,502.0,93.0,"4,622",,"1,549",323,403.0,"2,347",,"2,280",669,118.0,220.0,400.0,120.0,815,"6,570",,770,792,"2,313","2,695","76,066","14,499",,"9,473","5,026",,"8,559","1,895","4,470","2,194","5,940","1,965","1,900","2,075","11,436","9,568","1,308",560,"50,131",,482,428.0,"6,442","17,965","5,908","2,541","5,867",422,"10,076",,"11,694",0,"8,194","10,486","19,757",599,220.0,271.0,108
1998,Alpine,27.0,0.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,1.0,5.0,18.0,153.0,26.0,,13.0,13.0,,12.0,2.0,7.0,3.0,14.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,126.0,,0.0,0.0,1.0,4.0,0.0,2.0,7.0,0.0,112.0,,85.0,0.0,21.0,14.0,6.0,0.0,0.0,0.0,0.0
1998,Amador,109.0,0.0,11.0,11.0,0.0,5.0,,1.0,0.0,1.0,3.0,,2.0,1.0,0.0,0.0,1.0,0.0,1.0,93.0,,6.0,6.0,24.0,57.0,719.0,255.0,,133.0,122.0,,147.0,30.0,82.0,35.0,108.0,31.0,55.0,22.0,57.0,20.0,33.0,4.0,407.0,,0.0,2.0,56.0,74.0,22.0,16.0,76.0,7.0,154.0,,94.0,0.0,56.0,95.0,162.0,2.0,1.0,1.0,0.0
1998,Butte,661,6,84,72,12,135,,36,9,18,72,,35,18,4,10,27,3,38,436,,38,64,177,157,"8,029","2,234",,"1,196","1,038",,"1,486",315,404,767,748,283,101,364,769,416,222,131,"5,026",,5,13,817,"1,754",243,548,554,29,"1,063",,"1,090",0,775,957,"2,204",130,32,16,82
1998,Calaveras,111.0,2.0,6.0,6.0,0.0,3.0,,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,,13.0,7.0,26.0,54.0,"1,134",363.0,,237.0,126.0,,229.0,22.0,56.0,151.0,134.0,39.0,22.0,73.0,81.0,38.0,31.0,12.0,690.0,,1.0,2.0,52.0,187.0,17.0,19.0,121.0,9.0,282.0,,233.0,0.0,115.0,157.0,185.0,2.0,2.0,0.0,0.0
1998,Colusa,67.0,1.0,3.0,3.0,0.0,6.0,,0.0,0.0,0.0,6.0,,3.0,0.0,0.0,1.0,1.0,0.0,1.0,57.0,,3.0,16.0,30.0,8.0,396.0,108.0,,71.0,37.0,,43.0,14.0,22.0,7.0,65.0,30.0,12.0,23.0,43.0,20.0,11.0,12.0,245.0,,0.0,1.0,13.0,39.0,19.0,30.0,20.0,32.0,91.0,,57.0,0.0,25.0,51.0,112.0,5.0,4.0,0.0,1.0
1998,Contra Costa,"5,080",54,267,231,36,"1,546",,571,112,97,766,,754,235,47,79,167,53,211,"3,213",,519,434,"1,199","1,061","40,584","8,319",,"5,456","2,863",,"5,126","1,129","2,306","1,691","3,193","1,146",723,"1,324","5,857","4,794",842,221,"26,408",,70,120,"3,548","9,772","2,418","1,944","2,765","1,379","4,392",,"6,527",0,"4,614","5,808","9,459",308,125,111,72
1998,Del Norte,167.0,0.0,4.0,4.0,0.0,23.0,,8.0,0.0,1.0,14.0,,3.0,2.0,3.0,5.0,2.0,1.0,7.0,140.0,,22.0,32.0,49.0,37.0,"1,039",366.0,,222.0,144.0,,178.0,43.0,47.0,88.0,188.0,81.0,49.0,58.0,49.0,25.0,16.0,8.0,624.0,,0.0,4.0,140.0,127.0,29.0,81.0,145.0,1.0,97.0,,119.0,0.0,89.0,160.0,256.0,7.0,6.0,0.0,1.0
1998,El Dorado,598,7.0,45,35.0,10.0,50,,21,10,0.0,19,,6,5,2.0,3.0,11.0,5.0,18,496,,24,40,126,306,"3,232","1,150",,670,480,,603,104,180,319,547,250,109,188,284,183,64,37,"1,798",,2,5,204,478,59,126,275,15,634,,626.0,0,283.0,342,547,18,10.0,5.0,3
1998,Fresno,"6,894",57.0,290.0,233.0,57.0,"1,671",,483,180,144.0,864,,994,187,15.0,79.0,198.0,24.0,174,"4,876",,782,775,"1,541","1,778","40,219","8,079",,"5,800","2,279",,"5,421","1,725","2,946",750,"2,658","1,351",856,451,"7,593","5,205","2,185",203,"24,547",,46,192,"3,486","7,869","3,352","1,576","3,220",126,"4,680",,"4,325",0,"2,864","4,510","12,848","1,133",207.0,396.0,530
1998,Glenn,129.0,3.0,6.0,6.0,0.0,8.0,,3.0,1.0,1.0,3.0,,3.0,3.0,0.0,0.0,2.0,0.0,0.0,112.0,,10.0,9.0,17.0,76.0,789.0,228.0,,168.0,60.0,,125.0,19.0,50.0,56.0,103.0,56.0,13.0,34.0,51.0,32.0,8.0,11.0,510.0,,0.0,5.0,82.0,106.0,38.0,69.0,87.0,7.0,116.0,,95.0,0.0,89.0,150.0,176.0,10.0,4.0,5.0,1.0
1998,Humboldt,567,5,51,48,3,108,,34,14,19,41,,25,20,17,6,14,6,20,403,,30,59,203,111,"5,502","1,294",,891,403,,546,138,176,232,748,297,268,183,513,324,123,66,"3,695",,12,24,512,"1,226",149,318,333,12,"1,109",,736,0,579,844,"1,536",55,34,12,9
1998,Imperial,777,8,31,29,2,195,,29,32,12,122,,43,15,14,10,9,2,102,543,,27,56,160,300,"6,317","2,615",,"1,839",776,,"1,455",681,590,184,"1,160",349,353,458,832,582,192,58,"2,870",,28,55,482,592,219,446,220,25,803,,614.0,0,444.0,703,"1,109",37,15,8,14
1998,Inyo,129.0,0.0,3.0,3.0,0.0,5.0,,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,3.0,121.0,,1.0,7.0,17.0,96.0,485.0,119.0,,78.0,41.0,,48.0,24.0,12.0,12.0,71.0,59.0,7.0,5.0,28.0,15.0,12.0,1.0,338.0,,4.0,3.0,31.0,58.0,31.0,45.0,76.0,6.0,84.0,,83.0,0.0,61.0,98.0,96.0,6.0,4.0,0.0,2.0
1998,Kern,"3,733",55.0,167.0,140.0,27.0,924,,326,129.0,55.0,414,,181,46.0,13.0,104.0,81.0,12.0,487.0,"2,587",,366,389,902,930,"26,806","7,585",,"5,081","2,504",,"5,197","1,045","1,900","2,252","2,388",781,496,"1,111","3,227","1,977",998,252,"15,994",,20.0,20.0,"2,963","5,638","1,018","1,265","1,606",138,"3,326",,"3,663",0,"2,485","3,838","6,008","1,234",243.0,155.0,836
1998,Kings,444,5.0,28,25.0,3.0,55,,14,6,5.0,30,,17,5,0.0,2.0,4.0,8.0,19,356,,22,69,118,147,"3,610",817,,720,97,,496,171,152,173,321,186,65,70,378,272,77,29,"2,415",,19,23,467,623,214,293,261,10,505,,585.0,0,445.0,675,710,20,13.0,4.0,3
1998,Lake,368.0,6.0,20.0,20.0,0.0,37.0,,4.0,2.0,7.0,24.0,,12.0,2.0,0.0,3.0,8.0,0.0,12.0,305.0,,25.0,34.0,157.0,89.0,"2,298",990,,666.0,324.0,,648.0,90.0,130.0,428.0,342.0,135.0,42.0,165.0,133.0,65.0,30.0,38.0,"1,175",,2.0,6.0,180.0,319.0,19.0,73.0,148.0,14.0,414.0,,274.0,0.0,176.0,279.0,446.0,14.0,7.0,1.0,6.0
1998,Lassen,89.0,1.0,2.0,2.0,0.0,3.0,,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,83.0,,8.0,12.0,40.0,23.0,614.0,171.0,,89.0,82.0,,83.0,15.0,23.0,45.0,88.0,24.0,22.0,42.0,42.0,28.0,7.0,7.0,401.0,,1.0,3.0,50.0,131.0,16.0,38.0,45.0,0.0,117.0,,96.0,0.0,59.0,99.0,147.0,6.0,4.0,0.0,2.0
1998,Los Angeles,"94,164",959,"2,724","2,142",582,"31,041",,"11,867","3,288","3,340","12,546",,"15,515","5,599",590,"1,168","2,547",432,"5,190","59,440",,"10,528","7,498","13,905","27,509","306,872","67,584",,"47,992","19,592",,"40,825","8,795","21,646","10,384","26,759","8,315","10,169","8,275","65,239","48,724","14,950","1,565","174,049",,"1,088","1,335","24,468","65,728","14,694","4,961","36,586",561,"24,628",,"53,094",0,"30,037","38,969","51,949","4,255","1,377","1,527","1,351"
1998,Madera,777,12,39,31,8,143,,28,20,16,79,,99,6,1,10,18,2,7,583,,61,60,187,275,"4,298","1,263",,812,451,,815,249,341,225,448,255,101,92,756,479,243,34,"2,279",,6,39,442,779,50,145,148,18,652,,601.0,0,382.0,551,745,128,5,110,13
1998,Marin,832,1,37,32,5,139,,45,12,15,67,,48,15,5,7,18,13,33,655,,10,48,143,454,"5,880","1,387",,719,668,,607,105,238,264,780,306,205,269,439,348,62,29,"4,054",,17,17,537,"1,396",296,320,715,38,718,,"1,421",0,631,806,"1,196",27,13,7,7
1998,Mariposa,148.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,,2.0,13.0,20.0,109.0,401.0,123.0,,89.0,34.0,,76.0,11.0,15.0,50.0,47.0,13.0,9.0,25.0,26.0,16.0,4.0,6.0,252.0,,1.0,1.0,16.0,31.0,12.0,3.0,39.0,5.0,144.0,,72.0,0.0,32.0,66.0,82.0,2.0,1.0,1.0,0.0
1998,Mendocino,483.0,6.0,26.0,21.0,5.0,40.0,,7.0,4.0,2.0,27.0,,5.0,7.0,1.0,4.0,7.0,5.0,11.0,411.0,,20.0,36.0,120.0,235.0,"2,187",804,,435.0,369.0,,326.0,54.0,91.0,181.0,478.0,204.0,91.0,183.0,154.0,111.0,23.0,20.0,"1,229",,20.0,9.0,205.0,257.0,43.0,133.0,178.0,8.0,376.0,,312.0,0.0,188.0,307.0,422.0,38.0,17.0,8.0,13.0
1998,Merced,"1,396",17.0,78.0,69.0,9.0,212,,68,14,17.0,113,,54,47,4.0,18.0,42.0,6.0,41,"1,089",,47,69,318,655,"8,763","2,858",,"2,080",778,,"1,664",470,655,539,"1,194",526,197,471,928,803,76,49,"4,977",,44,42,811,"1,377",123,586,542,50,"1,402",,944,0,831,"1,464","1,738",80,26.0,27.0,27
1998,Modoc,51.0,0.0,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,,4.0,0.0,4.0,40.0,157.0,61.0,,44.0,17.0,,39.0,17.0,6.0,16.0,22.0,11.0,4.0,7.0,16.0,12.0,2.0,2.0,80.0,,0.0,0.0,9.0,11.0,1.0,13.0,11.0,0.0,35.0,,17.0,0.0,15.0,26.0,22.0,3.0,2.0,0.0,1.0
1998,Mono,65.0,0.0,4.0,4.0,0.0,2.0,,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,,2.0,3.0,13.0,41.0,470.0,118.0,,58.0,60.0,,72.0,14.0,14.0,44.0,46.0,11.0,13.0,22.0,18.0,10.0,3.0,5.0,334.0,,0.0,1.0,10.0,78.0,7.0,26.0,79.0,0.0,133.0,,167.0,0.0,66.0,60.0,41.0,4.0,4.0,0.0,0.0
1998,Monterey,"2,103",27,119,100,19,641,,220,87,43,291,,357,89,26,40,35,7,87,"1,316",,171,184,472,489,"12,498","2,842",,"1,916",926,,"1,813",409,762,642,"1,029",345,232,452,"1,267",881,273,113,"8,389",,23,29,"1,364","2,689","1,223",501,930,66,"1,564",,"2,380",0,"1,388","1,701","2,920",95,36,41,18
1998,Napa,404,1,32,29,3,62,,20,5,4,33,,11,14,2,6,4,2,23,309,,22,66,149,72,"3,617",833,,512,321,,431,105,170,156,402,192,51,159,258,209,39,10,"2,526",,12,12,307,929,229,184,343,13,497,,668.0,0,398.0,560,900,41,13,8,20
1998,Nevada,472.0,3.0,23.0,20.0,3.0,21.0,,3.0,3.0,3.0,12.0,,6.0,0.0,0.0,0.0,6.0,1.0,8.0,425.0,,13.0,22.0,59.0,331.0,"2,276",580.0,,298.0,282.0,,419.0,68.0,128.0,223.0,161.0,83.0,21.0,57.0,203.0,109.0,68.0,26.0,"1,493",,1.0,1.0,159.0,506.0,56.0,47.0,280.0,12.0,431.0,,427.0,0.0,273.0,310.0,483.0,7.0,3.0,1.0,3.0
1998,Orange,"9,497",85,487,371,116,"3,143",,"1,294",357,259,"1,233",,"1,401",714,64,142,297,132,393,"5,782",,798,816,"2,028","2,140","73,059","15,473",,"10,251","5,222",,"8,913","2,477","4,325","2,111","6,560","2,589","1,897","2,074","11,192","7,790","2,899",503,"46,394",,145,338,"7,908","16,616","5,953","2,437","6,020",245,"6,732",,"12,535",0,"8,074","11,242","14,543",832,251,147,434
1998,Placer,559,7.0,50,43.0,7.0,95,,21,6,15.0,53,,12,16,4.0,14.0,8.0,11.0,30,407,,19,32,168,188,"6,499","1,776",,878,898,,878,242,327,309,898,354,301,243,622,431,110,81,"4,101",,8,16,428,"1,250",398,235,581,42,"1,143",,"1,128",0,747,734,"1,492",35,10.0,4.0,21
1998,Plumas,71.0,1.0,8.0,7.0,1.0,5.0,,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,4.0,57.0,,5.0,7.0,23.0,22.0,680.0,260.0,,119.0,141.0,,103.0,13.0,15.0,75.0,157.0,34.0,14.0,109.0,27.0,13.0,0.0,14.0,393.0,,0.0,0.0,36.0,81.0,10.0,43.0,57.0,1.0,165.0,,87.0,0.0,81.0,102.0,123.0,1.0,1.0,0.0,0.0
1998,Riverside,"10,206",104.0,443.0,392.0,51.0,"2,316",,778,245.0,239.0,"1,054",,775,396.0,79.0,239.0,206.0,64.0,557.0,"7,343",,"1,289",842,"2,040","3,172","54,561","16,632",,"10,315","6,317",,"10,592","2,503","4,036","4,053","6,040","2,852","1,924","1,264","8,022","5,755","1,669",598,"29,907",,76.0,103.0,"5,128","8,898","2,515","1,393","2,225",184,"9,385",,"7,591",0,"4,354","6,123","11,839",441.0,105.0,76.0,260.0
1998,Sacramento,"7,813",73,461,384,77,"2,918",,929,205,313,"1,471",,"1,045",476,64,126,452,88,667,"4,361",,826,647,"1,960",928,"61,767","14,108",,"10,553","3,555",,"9,974","2,880","5,352","1,742","4,134","2,174","1,288",672,"12,382","8,851","3,156",375,"35,277",,70,179,"5,841","13,626","4,515","1,308","5,353",135,"4,250",,"9,045",0,"5,127","6,025","15,080",408,250,101,57
1998,San Benito,181.0,2.0,16.0,13.0,3.0,28.0,,9.0,3.0,2.0,14.0,,11.0,1.0,0.0,3.0,4.0,1.0,8.0,135.0,,10.0,11.0,54.0,60.0,"1,190",404.0,,258.0,146.0,,188.0,36.0,64.0,88.0,216.0,87.0,26.0,103.0,83.0,47.0,22.0,14.0,703.0,,1.0,0.0,78.0,165.0,97.0,67.0,43.0,2.0,250.0,,196.0,0.0,124.0,120.0,263.0,9.0,3.0,1.0,5.0
1998,San Bernardino,"9,819",147,452,387,65,"3,216",,"1,363",291,241,"1,321",,"1,278",488,93,255,392,52,658,"6,004",,"1,293","1,093","2,313","1,305","63,874","17,981",,"13,220","4,761",,"11,895","2,231","3,586","6,078","6,086","2,097","1,424","2,565","11,883","8,240","3,040",603,"34,010",,189,171,"7,392","9,939","3,108","1,628","2,880",248,"8,455",,"9,653",0,"5,120","7,193","12,044",696,299,190,207
